회사명,거래소코드,회계년도,종가(원),보통주(천원),시총,상장협 산업분류(대분류),상장협 산업분류(중분류),상장협 산업분류(소분류)
(주)디지털대성,68930,12-17,3935,22368473,88019941255,교육 서비스업,  교육 서비스업,    일반 교습 학원
(주)디지털대성,68930,12-18,4465,22444723,1.00216E+11,교육 서비스업,  교육 서비스업,    일반 교습 학원
(주)디지털대성,68930,12-19,7800,22557223,1.75946E+11,교육 서비스업,  교육 서비스업,    일반 교습 학원
(주)디지털대성,68930,12-20,8320,22713473,1.88976E+11,교육 서비스업,  교육 서비스업,    일반 교습 학원
(주)디지틀조선일보,33130,12-10,2950,37115267,1.0949E+11,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-11,2340,37115267,86849724780,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-12,2055,37115267,76271873685,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-13,1800,37115267,66807480600,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-14,3590,37115267,1.33244E+11,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-15,5700,37115267,2.11557E+11,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-16,2960,37115267,1.09861E+11,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-17,2060,37115267,76457450020,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-18,1925,37115267,71446888975,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-19,2175,37115267,80725705725,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디지틀조선일보,33130,12-20,3040,37115267,1.1283E+11,정보통신업,  정보서비스업,"    자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디케이앤디,263020,12-10,,10000,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-11,,10000,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-12,,10000,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-13,,10000,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-14,,12400,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-15,,3100000,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-16,,5066776,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-17,,6387025,0,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-18,4315,7681025,33143622875,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-19,5800,7763202,45026571600,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이앤디,263020,12-20,9880,7763202,76700435760,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
(주)디케이티,290550,12-15,,4800000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디케이티,290550,12-16,,4800000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디케이티,290550,12-17,,4800000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디케이티,290550,12-18,14100,6879982,97007746200,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디케이티,290550,12-19,13800,8231333,1.13592E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디케이티,290550,12-20,22100,8231333,1.81912E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)디티앤씨,187220,12-10,,120000,0,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-11,,120000,0,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-12,,140000,0,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-13,,5983000,0,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-14,24100,9854054,2.37483E+11,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-15,18400,9854054,1.81315E+11,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-16,9290,9854054,91544161660,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-17,8530,9854054,84055080620,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-18,8210,9854054,80901783340,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-19,7220,10951507,79069880540,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)디티앤씨,187220,12-20,7410,10951507,81150666870,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업",    기타 과학기술 서비스업
(주)딜리,131180,12-10,,4000000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-11,4800,5870000,28176000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-12,1505,29350000,44171750000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-13,2210,29350000,64863500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-14,1825,29350000,53563750000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-15,2860,29350000,83941000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-16,2310,29350000,67798500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-17,2490,29350000,73081500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-18,1945,29350000,57085750000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-19,1795,29350000,52683250000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딜리,131180,12-20,1550,29350000,45492500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    컴퓨터 및 주변장치 제조업
(주)딥노이드,315640,12-17,,1376665,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
(주)딥노이드,315640,12-18,,1376665,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
(주)딥노이드,315640,12-19,,1376665,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
(주)딥노이드,315640,12-20,,3981997,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
(주)라닉스,317120,12-18,,60000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
(주)라닉스,317120,12-19,7000,9435500,66048500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
(주)라닉스,317120,12-20,10300,9595500,98833650000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
(주)라온테크,232680,12-11,,1216000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-12,,1358857,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-13,,1358857,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-14,,1358857,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-15,,1358857,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-16,,2298470,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-17,,4230205,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-18,,4267205,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-19,,4329705,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라온테크,232680,12-20,,4371005,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)라이온켐텍,171120,12-10,,407000,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-11,,407000,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-12,,8140000,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-13,20800,10163425,2.11399E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-14,23600,10163425,2.39857E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-15,14050,15386005,2.16173E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-16,20300,15386005,3.12336E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-17,14600,15386005,2.24636E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-18,9700,15386005,1.49244E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-19,7750,18358538,1.42279E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이온켐텍,171120,12-20,7560,18893576,1.42835E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)라이트론,69540,12-10,3470,6316112,21916908640,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-11,2695,6316112,17021921840,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-12,3440,6316112,21727425280,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-13,3500,6316112,22106392000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-14,4075,6316112,25738156400,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-15,4785,6316112,30222595920,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-16,6940,7169354,49755316760,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)라이트론,69540,12-17,5410,7452340,40317159400,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
