회사명,거래소코드,회계년도,종가(원),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),시총
(주)엔텔스,69410,12-21,10750,10244824,1.10132E+11
(주)엔투텍,227950,6-21,2215,70914180,1.57075E+11
(주)엔투텍,227950,6-21,2215,70914180,1.57075E+11
(주)엔피,291230,12-21,15350,39999808,6.13997E+11
(주)엔피,291230,12-21,15350,39999808,6.13997E+11
(주)엔피디,198080,12-21,3350,0,0
(주)엔피디,198080,12-21,3350,21535185,72142869750
(주)엔피디,198080,12-21,3350,21535185,72142869750
(주)엔피케이,48830,12-21,2200,18723923,41192630600
(주)엔피케이,48830,12-21,2200,18723923,41192630600
(주)엘디티,96870,12-21,5020,6678400,33525568000
(주)엘디티,96870,12-21,5020,6678400,33525568000
(주)엘비루셈,376190,12-21,11650,24600000,2.8659E+11
(주)엘비루셈,376190,12-21,11650,24600000,2.8659E+11
(주)엘아이에스,138690,12-21,5420,0,0
(주)엘아이에스,138690,12-21,5420,19090241,1.03469E+11
(주)엘아이에스,138690,12-21,5420,19090241,1.03469E+11
(주)엘앤씨바이오,290650,12-21,36600,22684891,8.30267E+11
(주)엘앤씨바이오,290650,12-21,36600,22684891,8.30267E+11
(주)엘앤씨바이오,290650,12-21,36600,0,0
(주)엘앤에프,66970,12-21,222400,34810264,7.7418E+12
(주)엘앤에프,66970,12-21,222400,35439057,7.88165E+12
(주)엘앤에프,66970,12-21,222400,628793,1.39844E+11
(주)엘앤케이바이오메드,156100,12-21,10750,13392743,1.43972E+11
(주)엘앤케이바이오메드,156100,12-21,10750,13392743,1.43972E+11
(주)엘앤케이바이오메드,156100,12-21,10750,0,0
(주)엘엑스세미콘,108320,12-21,167300,0,0
(주)엘엑스세미콘,108320,12-21,167300,16264300,2.72102E+12
(주)엘엑스세미콘,108320,12-21,167300,16264300,2.72102E+12
(주)엘엠에스,73110,12-21,9240,8895755,82196776200
(주)엘엠에스,73110,12-21,9240,8895755,82196776200
(주)엘오티베큠,83310,12-21,17200,17810033,3.06333E+11
(주)엘오티베큠,83310,12-21,17200,17810033,3.06333E+11
(주)엠게임,58630,12-21,12200,19543877,2.38435E+11
(주)엠게임,58630,12-21,12200,19543877,2.38435E+11
(주)엠로,58970,12-21,40700,5426060,2.20841E+11
(주)엠로,58970,12-21,40700,0,0
(주)엠로,58970,12-21,40700,5426060,2.20841E+11
(주)엠아이텍,179290,12-21,5400,0,0
(주)엠아이텍,179290,12-21,5400,31509018,1.70149E+11
(주)엠아이텍,179290,12-21,5400,31509018,1.70149E+11
(주)엠에스씨,9780,12-21,5930,17600000,1.04368E+11
(주)엠에스씨,9780,12-21,5930,17600000,1.04368E+11
(주)엠에스오토텍,123040,12-21,5570,43604330,2.42876E+11
(주)엠에스오토텍,123040,12-21,5570,43604330,2.42876E+11
(주)엠투아이코퍼레이션,347890,12-21,9160,16798204,1.53872E+11
(주)엠투아이코퍼레이션,347890,12-21,9160,16798204,1.53872E+11
(주)엠투엔,33310,12-21,11750,40342231,4.74021E+11
(주)엠투엔,33310,12-21,11750,40342231,4.74021E+11
(주)엠플러스,259630,12-21,17150,0,0
(주)엠플러스,259630,12-21,17150,11483315,1.96939E+11
(주)엠플러스,259630,12-21,17150,11483315,1.96939E+11
(주)엠피대산,65150,12-21,779,125282405,97594993495
(주)엠피대산,65150,12-21,779,125282405,97594993495
(주)연우,115960,12-21,21750,12398000,2.69657E+11
(주)연우,115960,12-21,21750,12398000,2.69657E+11
(주)연이비앤티,90740,12-21,2105,19126082,40260402610
(주)연이비앤티,90740,12-21,2105,19126082,40260402610
(주)영림원소프트랩,60850,12-21,11200,8131000,91067200000
(주)영림원소프트랩,60850,12-21,11200,8131000,91067200000
(주)영우디에스피,143540,12-21,2265,44599895,1.01019E+11
(주)영우디에스피,143540,12-21,2265,0,0
(주)영우디에스피,143540,12-21,2265,44599895,1.01019E+11
(주)예림당,36000,12-21,2470,23034277,56894664190
(주)예림당,36000,12-21,2470,23034277,56894664190
(주)예선테크,250930,12-21,2075,33000440,68475913000
(주)예선테크,250930,12-21,2075,0,0
(주)예선테크,250930,12-21,2075,33000440,68475913000
(주)예스티,122640,12-21,13850,18001201,2.49317E+11
(주)예스티,122640,12-21,13850,17291129,2.39482E+11
(주)예스티,122640,12-21,13850,710072,9834497200
(주)오공,45060,12-21,4280,16941974,72511648720
(주)오공,45060,12-21,4280,16941974,72511648720
(주)오디텍,80520,12-21,6560,11746609,77057755040
(주)오디텍,80520,12-21,6560,11746609,77057755040
(주)오로스테크놀로지,322310,12-21,31400,9366542,2.94109E+11
(주)오로스테크놀로지,322310,12-21,31400,0,0
(주)오로스테크놀로지,322310,12-21,31400,9366542,2.94109E+11
(주)오르비텍,46120,12-21,6120,0,0
(주)오르비텍,46120,12-21,6120,24968430,1.52807E+11
(주)오르비텍,46120,12-21,6120,24968430,1.52807E+11
(주)오리엔탈정공,14940,12-21,3675,45573661,1.67483E+11
(주)오리엔탈정공,14940,12-21,3675,45573661,1.67483E+11
(주)오리엔트정공,65500,12-21,2745,23442912,64350793440
(주)오리엔트정공,65500,12-21,2745,23442912,64350793440
(주)오리콤,10470,12-21,6420,11975050,76879821000
(주)오리콤,10470,12-21,6420,11975050,76879821000
(주)오비고,352910,12-21,19000,11444824,2.17452E+11
(주)오비고,352910,12-21,19000,11444824,2.17452E+11
(주)오비고,352910,12-21,19000,0,0
(주)오스코텍,39200,12-21,36600,30331525,1.11013E+12
(주)오스코텍,39200,12-21,36600,30206525,1.10556E+12
(주)오스코텍,39200,12-21,36600,125000,4575000000
(주)오스테오닉,226400,12-21,3565,0,0
(주)오스테오닉,226400,12-21,3565,17139354,61101797010
(주)오스테오닉,226400,12-21,3565,17139354,61101797010
(주)오스템,31510,12-21,2340,28000000,65520000000
(주)오스템,31510,12-21,2340,28000000,65520000000
(주)오이솔루션,138080,12-21,35000,10624095,3.71843E+11
(주)오이솔루션,138080,12-21,35000,10624095,3.71843E+11
(주)오킨스전자,80580,12-21,26950,17679298,4.76457E+11
(주)오킨스전자,80580,12-21,26950,17679298,4.76457E+11
(주)오텍,67170,12-21,10900,15391605,1.67768E+11
(주)오텍,67170,12-21,10900,15391605,1.67768E+11
(주)오파스넷,173130,12-21,3965,11860430,47026604950
(주)오파스넷,173130,12-21,3965,11860430,47026604950
(주)오픈베이스,49480,12-21,3885,31422383,1.22076E+11
(주)오픈베이스,49480,12-21,3885,31422383,1.22076E+11
(주)오하임아이엔티,309930,12-21,4750,20933030,99431892500
(주)오하임아이엔티,309930,12-21,4750,20933030,99431892500
(주)옵투스제약,131030,12-21,6770,16564797,1.12144E+11
(주)옵투스제약,131030,12-21,6770,16564797,1.12144E+11
(주)옵트론텍,82210,12-21,8650,24383997,2.10922E+11
(주)옵트론텍,82210,12-21,8650,25466535,2.20286E+11
(주)옵트론텍,82210,12-21,8650,1082538,9363953700
(주)옵티팜,153710,12-21,9410,14589458,1.37287E+11
(주)옵티팜,153710,12-21,9410,0,0
(주)옵티팜,153710,12-21,9410,14589458,1.37287E+11
(주)와이더플래닛,321820,12-21,18500,6901482,1.27677E+11
(주)와이더플래닛,321820,12-21,18500,6901482,1.27677E+11
(주)와이비엠넷,57030,12-21,6980,16312697,1.13863E+11
(주)와이비엠넷,57030,12-21,6980,16312697,1.13863E+11
(주)와이솔,122990,12-21,10900,28186941,3.07238E+11
(주)와이솔,122990,12-21,10900,0,0
(주)와이솔,122990,12-21,10900,28186941,3.07238E+11
(주)와이어블,65530,12-21,3210,52860000,1.69681E+11
(주)와이어블,65530,12-21,3210,52860000,1.69681E+11
(주)와이엔텍,67900,12-21,10750,18199659,1.95646E+11
(주)와이엔텍,67900,12-21,10750,18199659,1.95646E+11
(주)와이엠텍,273640,12-21,37200,5483000,2.03968E+11
(주)와이엠텍,273640,12-21,37200,5483000,2.03968E+11
(주)와이오엠,66430,12-21,2200,16410366,36102805200
(주)와이오엠,66430,12-21,2200,16410366,36102805200
(주)와이제이엠게임즈,193250,12-21,3875,57183559,2.21586E+11
(주)와이제이엠게임즈,193250,12-21,3875,57183559,2.21586E+11
(주)와이즈버즈,273060,12-21,1740,48561742,84497431080
(주)와이즈버즈,273060,12-21,1740,48561742,84497431080
(주)와이지-원,19210,12-21,7400,30573819,2.26246E+11
(주)와이지-원,19210,12-21,7400,34193728,2.53034E+11
(주)와이지-원,19210,12-21,7400,3619909,26787326600
(주)와이지엔터테인먼트,122870,12-21,55700,18444369,1.02735E+12
(주)와이지엔터테인먼트,122870,12-21,55700,0,0
(주)와이지엔터테인먼트,122870,12-21,55700,18444369,1.02735E+12
(주)와이티엔,40300,12-21,2950,42000000,1.239E+11
(주)와이티엔,40300,12-21,2950,42000000,1.239E+11
(주)와이팜,332570,12-21,7190,0,0
(주)와이팜,332570,12-21,7190,37141356,2.67046E+11
(주)와이팜,332570,12-21,7190,37141356,2.67046E+11
(주)우리기술,32820,12-21,1655,143026930,2.3671E+11
(주)우리기술,32820,12-21,1655,143026930,2.3671E+11
(주)우리넷,115440,12-21,8320,0,0
(주)우리넷,115440,12-21,8320,9136944,76019374080
(주)우리넷,115440,12-21,8320,9136944,76019374080
(주)우리로,46970,12-21,1910,32049634,61214800940
(주)우리로,46970,12-21,1910,32049634,61214800940
(주)우리로,46970,12-21,1910,0,0
(주)우양,103840,12-21,4615,14258000,65800670000
(주)우양,103840,12-21,4615,0,0
(주)우양,103840,12-21,4615,14258000,65800670000
(주)우정바이오,215380,12-21,6290,12931303,81337895870
(주)우정바이오,215380,12-21,6290,12872836,80970138440
(주)우정바이오,215380,12-21,6290,58467,367757430
(주)우주일렉트로닉스,65680,12-21,33300,9934220,3.3081E+11
(주)우주일렉트로닉스,65680,12-21,33300,9934220,3.3081E+11
(주)원바이오젠,307280,12-21,2030,36454408,74002448240
(주)원바이오젠,307280,12-21,2030,36454408,74002448240
(주)원방테크,53080,12-21,14700,12999807,1.91097E+11
(주)원방테크,53080,12-21,14700,12999807,1.91097E+11
(주)원익,32940,12-21,4400,18193230,80050212000
(주)원익,32940,12-21,4400,18193230,80050212000
(주)원익머트리얼즈,104830,12-21,35400,12608000,4.46323E+11
(주)원익머트리얼즈,104830,12-21,35400,12608000,4.46323E+11
(주)원익아이피에스,240810,12-21,42300,49083901,2.07625E+12
(주)원익아이피에스,240810,12-21,42300,49083901,2.07625E+12
(주)원익큐브,14190,12-21,3220,35399906,1.13988E+11
(주)원익큐브,14190,12-21,3220,35399906,1.13988E+11
(주)원익큐엔씨,74600,12-21,28600,26288000,7.51837E+11
(주)원익큐엔씨,74600,12-21,28600,26288000,7.51837E+11
(주)원익피앤이,131390,12-21,28000,14818910,4.14929E+11
(주)원익피앤이,131390,12-21,28000,0,0
(주)원익피앤이,131390,12-21,28000,14818910,4.14929E+11
(주)원익홀딩스,30530,12-21,4980,77237981,3.84645E+11
(주)원익홀딩스,30530,12-21,4980,77237981,3.84645E+11
(주)원일특강,12620,12-21,14150,4400000,62260000000
(주)원일특강,12620,12-21,14150,4400000,62260000000
(주)원준,382840,12-21,100700,5020191,5.05533E+11
(주)원준,382840,12-21,100700,5020191,5.05533E+11
(주)원티드랩,376980,12-21,37350,0,0
(주)원티드랩,376980,12-21,37350,9406136,3.51319E+11
(주)원티드랩,376980,12-21,37350,9406136,3.51319E+11
(주)원풍,8370,12-21,5310,12000000,63720000000
(주)원풍,8370,12-21,5310,12000000,63720000000
(주)월덱스,101160,12-21,28650,16510993,4.7304E+11
(주)월덱스,101160,12-21,28650,16510993,4.7304E+11
(주)웨이버스,336060,12-21,3395,5930000,20132350000
(주)웨이버스,336060,12-21,3395,5930000,20132350000
(주)웨이브일렉트로닉스,95270,12-21,5440,14971256,81443632640
(주)웨이브일렉트로닉스,95270,12-21,5440,14971256,81443632640
(주)웰크론,65950,12-21,4565,28231302,1.28876E+11
(주)웰크론,65950,12-21,4565,0,0
(주)웰크론,65950,12-21,4565,28231302,1.28876E+11
(주)웰크론한텍,76080,12-21,4525,20816746,94195775650
(주)웰크론한텍,76080,12-21,4525,20816746,94195775650
(주)웹스,196700,12-21,4740,0,0
(주)웹스,196700,12-21,4740,14364144,68086042560
(주)웹스,196700,12-21,4740,14364144,68086042560
(주)웹젠,69080,12-21,28900,35310884,1.02048E+12
(주)웹젠,69080,12-21,28900,35310884,1.02048E+12
(주)위니아,71460,12-21,3830,35967295,1.37755E+11
(주)위니아,71460,12-21,3830,0,0
(주)위니아,71460,12-21,3830,35967295,1.37755E+11
(주)위니아에이드,377460,12-21,,,0
(주)위닉스,44340,12-21,20400,17873425,3.64618E+11
(주)위닉스,44340,12-21,20400,17873425,3.64618E+11
(주)위드텍,348350,12-21,18700,10183600,1.90433E+11
(주)위드텍,348350,12-21,18700,10183600,1.90433E+11
(주)위메이드,112040,12-21,177900,33322268,5.92803E+12
(주)위메이드,112040,12-21,177900,33322268,5.92803E+12
(주)위메이드,112040,12-21,177900,0,0
(주)위메이드맥스,101730,12-21,46400,15795635,7.32917E+11
(주)위메이드맥스,101730,12-21,46400,15795635,7.32917E+11
(주)위메이드플레이,123420,12-21,34350,9569842,3.28724E+11
(주)위메이드플레이,123420,12-21,34350,9569842,3.28724E+11
(주)위세아이텍,65370,12-21,21200,6575874,1.39409E+11
(주)위세아이텍,65370,12-21,21200,6575874,1.39409E+11
(주)위지윅스튜디오,299900,12-21,39800,42732221,1.70074E+12
(주)위지윅스튜디오,299900,12-21,39800,42732221,1.70074E+12
(주)위지트,36090,12-21,1640,90231385,1.47979E+11
(주)위지트,36090,12-21,1640,90231385,1.47979E+11
(주)윈스,136540,12-21,16600,13811662,2.29274E+11
(주)윈스,136540,12-21,16600,13811662,2.29274E+11
(주)윈팩,97800,12-21,2115,0,0
(주)윈팩,97800,12-21,2115,49667141,1.05046E+11
(주)윈팩,97800,12-21,2115,49667141,1.05046E+11
(주)윈하이텍,192390,12-21,3865,10656896,41188903040
(주)윈하이텍,192390,12-21,3865,10656896,41188903040
(주)윌링스,313760,12-21,22900,4968000,1.13767E+11
(주)윌링스,313760,12-21,22900,4968000,1.13767E+11
(주)유니온커뮤니티,203450,12-21,3910,14679007,57394917370
(주)유니온커뮤니티,203450,12-21,3910,0,0
(주)유니온커뮤니티,203450,12-21,3910,14679007,57394917370
(주)유니크,11320,12-21,6270,19320695,1.21141E+11
(주)유니크,11320,12-21,6270,19320695,1.21141E+11
(주)유니테스트,86390,12-21,29650,21134126,6.26627E+11
(주)유니테스트,86390,12-21,29650,21134126,6.26627E+11
(주)유니테크노,241690,12-21,9000,25011565,2.25104E+11
(주)유니테크노,241690,12-21,9000,25011565,2.25104E+11
(주)유니트론텍,142210,12-21,6520,12560930,81897263600
(주)유니트론텍,142210,12-21,6520,12560930,81897263600
(주)유라테크,48430,12-21,10700,11520000,1.23264E+11
(주)유라테크,48430,12-21,10700,11520000,1.23264E+11
(주)유바이오로직스,206650,12-21,35050,36274307,1.27141E+12
(주)유바이오로직스,206650,12-21,35050,36274307,1.27141E+12
(주)유바이오로직스,206650,12-21,35050,0,0
(주)유비케어,32620,12-21,7550,52197139,3.94088E+11
(주)유비케어,32620,12-21,7550,52197139,3.94088E+11
(주)유비쿼스,264450,12-21,22750,10245706,2.3309E+11
(주)유비쿼스,264450,12-21,22750,10245706,2.3309E+11
(주)유비쿼스홀딩스,78070,12-21,16350,18696628,3.0569E+11
(주)유비쿼스홀딩스,78070,12-21,16350,18696628,3.0569E+11
(주)유성티엔에스,24800,12-21,3140,31278618,98214860520
(주)유성티엔에스,24800,12-21,3140,31278618,98214860520
(주)유성티엔에스,24800,12-21,3140,0,0
(주)유신,54930,12-21,18000,3000000,54000000000
(주)유신,54930,12-21,18000,3000000,54000000000
(주)유씨아이,38340,12-21,1335,12465789,16641828315
(주)유씨아이,38340,12-21,1335,12465789,16641828315
(주)유아이디,69330,12-21,2660,13579722,36122060520
(주)유아이디,69330,12-21,2660,13579722,36122060520
(주)유에스티,263770,12-21,4840,23700172,1.14709E+11
(주)유에스티,263770,12-21,4840,23700172,1.14709E+11
(주)유일로보틱스,388720,12-21,,0,0
(주)유일로보틱스,388720,12-21,,6366346,0
(주)유일로보틱스,388720,12-21,,6366346,0
(주)유진로봇,56080,12-21,5550,37512152,2.08192E+11
(주)유진로봇,56080,12-21,5550,37512152,2.08192E+11
(주)유진테크,84370,12-21,51700,22916042,1.18476E+12
(주)유진테크,84370,12-21,51700,22916042,1.18476E+12
(주)유테크,178780,12-21,1730,0,0
(주)유테크,178780,12-21,1730,34820984,60240302320
(주)유테크,178780,12-21,1730,34820984,60240302320
(주)유티아이,179900,12-21,16000,16263075,2.60209E+11
(주)유티아이,179900,12-21,16000,16206895,2.5931E+11
(주)유티아이,179900,12-21,16000,56180,898880000
(주)유틸렉스,263050,12-21,22350,15479484,3.45966E+11
(주)유틸렉스,263050,12-21,22350,1353057,30240823950
(주)유틸렉스,263050,12-21,22350,16832541,3.76207E+11
(주)육일씨엔에쓰,191410,12-21,3755,11723182,44020548410
(주)육일씨엔에쓰,191410,12-21,3755,9569736,35934358680
(주)육일씨엔에쓰,191410,12-21,3755,2153446,8086189730
(주)율호,72770,12-21,1990,51789802,1.03062E+11
(주)율호,72770,12-21,1990,51789802,1.03062E+11
(주)이건홀딩스,39020,12-21,5300,22584709,1.19699E+11
(주)이건홀딩스,39020,12-21,5300,22584709,1.19699E+11
(주)이건홀딩스,39020,12-21,5300,0,0
(주)이글루코퍼레이션,67920,12-21,7100,10996119,78072444900
(주)이글루코퍼레이션,67920,12-21,7100,10996119,78072444900
(주)이글벳,44960,12-21,7850,12641883,99238781550
(주)이글벳,44960,12-21,7850,12641883,99238781550
(주)이노메트리,302430,12-21,15450,9833208,1.51923E+11
(주)이노메트리,302430,12-21,15450,9833208,1.51923E+11
(주)이노와이어리스,73490,12-21,44500,6737544,2.99821E+11
(주)이노와이어리스,73490,12-21,44500,6737544,2.99821E+11
(주)이노인스트루먼트,215790,12-21,1855,40283149,74725241395
(주)이노인스트루먼트,215790,12-21,1855,40283149,74725241395
(주)이노테라피,246960,12-21,12100,5568687,67381112700
(주)이노테라피,246960,12-21,12100,5044184,61034626400
(주)이노테라피,246960,12-21,12100,524503,6346486300
(주)이녹스,88390,12-21,32450,9350844,3.03435E+11
(주)이녹스,88390,12-21,32450,9350844,3.03435E+11
(주)이녹스,88390,12-21,32450,0,0
(주)이녹스첨단소재,272290,12-21,46150,19641658,9.06463E+11
